价格 价差 真实标签 预测标签 原仓位 预测仓位
5748.00 2.40 2.00 2.00 1.00 1.00
5750.40 -3.60 0.00 0.00 0.00 0.00
5746.80 3.00 2.00 2.00 1.00 1.00
5749.80 0.60 2.00 2.00 1.00 1.00
5750.40 -1.60 2.00 2.00 1.00 1.00
5748.80 -3.20 2.00 2.00 1.00 1.00
5745.60 4.40 2.00 2.00 1.00 1.00
5750.00 1.40 2.00 2.00 1.00 1.00
5751.40 2.00 2.00 2.00 1.00 1.00
5753.40 1.60 2.00 2.00 1.00 1.00
5755.00 -4.00 1.00 1.00 0.50 0.50
5751.00 3.40 2.00 2.00 1.00 1.00
5754.40 1.60 1.00 1.00 0.50 0.50
5756.00 -4.20 0.00 0.00 0.00 0.00
5751.80 3.20 2.00 2.00 1.00 1.00
5755.00 3.00 0.00 0.00 0.00 0.00
5758.00 2.00 -2.00 -2.00 -1.00 -1.00
5760.00 1.00 -2.00 -2.00 -1.00 -1.00
5761.00 -0.80 -2.00 -2.00 -1.00 -1.00
5760.20 0.00 -2.00 -2.00 -1.00 -1.00
5760.20 -3.00 -2.00 -2.00 -1.00 -1.00
5757.20 3.20 -2.00 -2.00 -1.00 -1.00
5760.40 -3.00 -2.00 -2.00 -1.00 -1.00
5757.40 -4.00 -2.00 -2.00 -1.00 -1.00
5753.40 -7.00 -2.00 -2.00 -1.00 -1.00
5746.40 3.20 0.00 0.00 0.00 0.00
5749.60 3.20 -2.00 -2.00 -1.00 -1.00
5752.80 -3.00 -2.00 -2.00 -1.00 -1.00
5749.80 -2.40 -2.00 -2.00 -1.00 -1.00
5747.40 -0.80 -2.00 -2.00 -1.00 -1.00
5746.60 1.20 -1.00 -1.00 -0.50 -0.50
5747.80 -2.20 -2.00 -2.00 -1.00 -1.00
5745.60 -2.60 -1.00 -1.00 -0.50 -0.50
5743.00 3.40 1.00 1.00 0.50 0.50
5746.40 -4.40 -1.00 -1.00 -0.50 -0.50
5742.00 1.00 2.00 2.00 1.00 1.00
5743.00 2.80 1.00 1.00 0.50 0.50
5745.80 1.40 0.00 0.00 0.00 0.00
5747.20 -2.20 -1.00 -1.00 -0.50 -0.50
5745.00 -3.00 0.00 0.00 0.00 0.00
5742.00 1.80 1.00 1.00 0.50 0.50
5743.80 -1.20 0.00 0.00 0.00 0.00
5742.60 -1.00 0.00 0.00 0.00 0.00
5741.60 3.80 0.00 0.00 0.00 0.00
5745.40 0.60 -2.00 -2.00 -1.00 -1.00
5746.00 -0.40 -2.00 -2.00 -1.00 -1.00
5745.60 -0.80 -2.00 -2.00 -1.00 -1.00
5744.80 2.20 -2.00 -2.00 -1.00 -1.00
5747.00 4.00 -2.00 -2.00 -1.00 -1.00
5751.00 -2.60 -2.00 -2.00 -1.00 -1.00
5748.40 -2.20 -2.00 -2.00 -1.00 -1.00
5746.20 0.40 -2.00 -2.00 -1.00 -1.00
5746.60 -18.00 -2.00 -2.00 -1.00 -1.00
5728.60 -5.20 -2.00 -2.00 -1.00 -1.00
5723.40 0.40 -2.00 -2.00 -1.00 -1.00
5723.80 6.20 -2.00 -2.00 -1.00 -1.00
5730.00 -1.60 -2.00 -2.00 -1.00 -1.00
5728.40 3.00 -2.00 -2.00 -1.00 -1.00
5731.40 -10.20 -2.00 -2.00 -1.00 -1.00
5721.20 -8.80 -2.00 -2.00 -1.00 -1.00
5712.40 -9.80 -2.00 -2.00 -1.00 -1.00
5702.60 -6.40 -2.00 -2.00 -1.00 -1.00
5696.20 3.40 -2.00 -2.00 -1.00 -1.00
5699.60 -12.00 -2.00 -2.00 -1.00 -1.00
5687.60 -8.60 -2.00 -2.00 -1.00 -1.00
5679.00 -4.60 -2.00 -2.00 -1.00 -1.00
5674.40 9.20 -1.00 -1.00 -0.50 -0.50
5683.60 -10.20 -2.00 -2.00 -1.00 -1.00
5673.40 -4.60 0.00 0.00 0.00 0.00
5668.80 -19.40 2.00 2.00 1.00 1.00
5649.40 4.40 2.00 2.00 1.00 1.00
5653.80 6.00 2.00 2.00 1.00 1.00
5659.80 7.60 2.00 2.00 1.00 1.00
5667.40 6.20 2.00 2.00 1.00 1.00
5673.60 0.80 2.00 2.00 1.00 1.00
5674.40 2.80 2.00 2.00 1.00 1.00
5677.20 9.80 2.00 2.00 1.00 1.00
5687.00 -0.60 -2.00 -2.00 -1.00 -1.00
5686.40 6.40 0.00 0.00 0.00 0.00
5692.80 -3.60 -2.00 -2.00 -1.00 -1.00
5689.20 -10.80 0.00 0.00 0.00 0.00
5678.40 0.40 2.00 2.00 1.00 1.00
5678.80 -4.80 2.00 2.00 1.00 1.00
5674.00 -8.00 2.00 2.00 1.00 1.00
5666.00 10.60 2.00 2.00 1.00 1.00
5676.60 7.80 2.00 2.00 1.00 1.00
5684.40 -4.60 2.00 2.00 1.00 1.00
5679.80 8.80 2.00 2.00 1.00 1.00
5688.60 7.80 2.00 2.00 1.00 1.00
5696.40 7.40 2.00 2.00 1.00 1.00
5703.80 6.20 2.00 2.00 1.00 1.00
5710.00 -5.80 2.00 2.00 1.00 1.00
5704.20 11.60 2.00 2.00 1.00 1.00
5715.80 1.20 2.00 2.00 1.00 1.00
5717.00 1.40 2.00 2.00 1.00 1.00
5718.40 -3.20 2.00 2.00 1.00 1.00
5715.20 -2.80 2.00 2.00 1.00 1.00
5712.40 3.80 2.00 2.00 1.00 1.00
5716.20 4.40 2.00 2.00 1.00 1.00
5720.60 -3.20 0.00 0.00 0.00 0.00
5717.40 2.60 1.00 1.00 0.50 0.50
5720.00 1.00 -1.00 -1.00 -0.50 -0.50
5721.00 5.40 -2.00 -2.00 -1.00 -1.00
5726.40 -0.60 -2.00 -2.00 -1.00 -1.00
5725.80 7.00 -2.00 -2.00 -1.00 -1.00
5732.80 -6.60 -2.00 -2.00 -1.00 -1.00
5726.20 -2.80 -2.00 -2.00 -1.00 -1.00
5723.40 -4.20 -2.00 -2.00 -1.00 -1.00
5719.20 -6.80 -2.00 -2.00 -1.00 -1.00
5712.40 1.00 -2.00 -2.00 -1.00 -1.00
5713.40 0.80 -2.00 -2.00 -1.00 -1.00
5714.20 -4.60 -2.00 -2.00 -1.00 -1.00
5709.60 1.20 -2.00 -2.00 -1.00 -1.00
5710.80 -6.60 -2.00 -2.00 -1.00 -1.00
5704.20 -3.80 -2.00 -2.00 -1.00 -1.00
5700.40 -1.60 -2.00 -2.00 -1.00 -1.00
5698.80 6.40 -2.00 -2.00 -1.00 -1.00
5705.20 3.40 -2.00 -2.00 -1.00 -1.00
5708.60 -4.60 -2.00 -2.00 -1.00 -1.00
5704.00 -3.80 -2.00 -2.00 -1.00 -1.00
5700.20 -4.40 -2.00 -2.00 -1.00 -1.00
5695.80 -13.60 -2.00 -2.00 -1.00 -1.00
5682.20 -1.00 -2.00 -2.00 -1.00 -1.00
5681.20 -1.80 -2.00 -2.00 -1.00 -1.00
5679.40 1.80 -2.00 -2.00 -1.00 -1.00
5681.20 -4.80 -2.00 -2.00 -1.00 -1.00
5676.40 -5.00 -2.00 -2.00 -1.00 -1.00
5671.40 1.60 -1.00 -1.00 -0.50 -0.50
5673.00 -6.00 -2.00 -2.00 -1.00 -1.00
5667.00 7.60 2.00 2.00 1.00 1.00
5674.60 -2.60 -2.00 -2.00 -1.00 -1.00
5672.00 -6.80 0.00 0.00 0.00 0.00
5665.20 7.40 2.00 2.00 1.00 1.00
5672.60 4.60 0.00 0.00 0.00 0.00
5677.20 -7.20 -2.00 -2.00 -1.00 -1.00
5670.00 -1.20 2.00 2.00 1.00 1.00
5668.80 -0.40 2.00 2.00 1.00 1.00
5668.40 1.00 2.00 2.00 1.00 1.00
5669.40 -5.80 2.00 2.00 1.00 1.00
5663.60 2.00 2.00 2.00 1.00 1.00
5665.60 6.60 2.00 2.00 1.00 1.00
5672.20 6.80 2.00 2.00 1.00 1.00
5679.00 0.60 -1.00 -1.00 -0.50 -0.50
5679.60 2.40 -2.00 -2.00 -1.00 -1.00
5682.00 -3.40 -2.00 -2.00 -1.00 -1.00
5678.60 4.60 -2.00 -2.00 -1.00 -1.00
5683.20 2.80 -2.00 -2.00 -1.00 -1.00
5686.00 -4.60 -2.00 -2.00 -1.00 -1.00
5681.40 -3.60 -2.00 -2.00 -1.00 -1.00
5677.80 4.60 -2.00 -2.00 -1.00 -1.00
5682.40 -6.00 -2.00 -2.00 -1.00 -1.00
5676.40 -4.40 -2.00 -2.00 -1.00 -1.00
5672.00 -7.00 -2.00 -2.00 -1.00 -1.00
5665.00 1.60 1.00 1.00 0.50 0.50
5666.60 -0.40 0.00 0.00 0.00 0.00
5666.20 4.60 0.00 0.00 0.00 0.00
5670.80 -5.20 -2.00 -2.00 -1.00 -1.00
5665.60 2.40 0.00 0.00 0.00 0.00
5668.00 14.60 -1.00 -1.00 -0.50 -0.50
5682.60 -2.00 -2.00 -2.00 -1.00 -1.00
5680.60 -7.60 -2.00 -2.00 -1.00 -1.00
5673.00 -15.00 -2.00 -2.00 -1.00 -1.00
5658.00 0.40 2.00 2.00 1.00 1.00
5658.40 -3.20 2.00 2.00 1.00 1.00
5655.20 0.40 2.00 2.00 1.00 1.00
5655.60 7.00 2.00 2.00 1.00 1.00
5662.60 -3.40 2.00 2.00 1.00 1.00
5659.20 5.80 2.00 2.00 1.00 1.00
5665.00 5.40 0.00 0.00 0.00 0.00
5670.40 2.00 -2.00 -2.00 -1.00 -1.00
5672.40 -3.40 -2.00 -2.00 -1.00 -1.00
5669.00 -2.60 -2.00 -2.00 -1.00 -1.00
5666.40 2.20 -2.00 -2.00 -1.00 -1.00
5668.60 2.80 -2.00 -2.00 -1.00 -1.00
5671.40 -3.20 -2.00 -2.00 -1.00 -1.00
5668.20 -5.40 -2.00 -2.00 -1.00 -1.00
5662.80 -1.40 -2.00 -2.00 -1.00 -1.00
5661.40 -3.60 -2.00 -2.00 -1.00 -1.00
5657.80 -4.80 -2.00 -2.00 -1.00 -1.00
5653.00 4.00 -2.00 -2.00 -1.00 -1.00
5657.00 4.60 -2.00 -2.00 -1.00 -1.00
5661.60 -1.80 -2.00 -2.00 -1.00 -1.00
5659.80 -5.80 -2.00 -2.00 -1.00 -1.00
5654.00 2.20 -2.00 -2.00 -1.00 -1.00
5656.20 -2.60 -2.00 -2.00 -1.00 -1.00
5653.60 -16.40 -1.00 -1.00 -0.50 -0.50
5637.20 3.80 2.00 2.00 1.00 1.00
5641.00 -5.60 2.00 2.00 1.00 1.00
5635.40 -1.60 2.00 2.00 1.00 1.00
5633.80 7.60 2.00 2.00 1.00 1.00
5641.40 2.80 2.00 2.00 1.00 1.00
5644.20 -1.40 2.00 2.00 1.00 1.00
5642.80 9.00 2.00 2.00 1.00 1.00
5651.80 7.00 2.00 2.00 1.00 1.00
5658.80 16.00 2.00 2.00 1.00 1.00
5674.80 -2.00 -2.00 -2.00 -1.00 -1.00
5672.80 -1.60 -2.00 -2.00 -1.00 -1.00
5671.20 0.00 -2.00 -2.00 -1.00 -1.00
5671.20 -8.40 -2.00 -2.00 -1.00 -1.00
5662.80 5.00 2.00 2.00 1.00 1.00
5667.80 2.20 -2.00 -2.00 -1.00 -1.00
5670.00 -0.80 -2.00 -2.00 -1.00 -1.00
5669.20 -5.40 -2.00 -2.00 -1.00 -1.00
5663.80 2.80 -2.00 -2.00 -1.00 -1.00
5666.60 5.40 -2.00 -2.00 -1.00 -1.00
5672.00 -2.80 -2.00 -2.00 -1.00 -1.00
5669.20 1.00 -2.00 -2.00 -1.00 -1.00
5670.20 -0.60 -2.00 -2.00 -1.00 -1.00
5669.60 -9.40 -2.00 -2.00 -1.00 -1.00
5660.20 -2.40 -2.00 -2.00 -1.00 -1.00
5657.80 4.60 -2.00 -2.00 -1.00 -1.00
5662.40 -10.20 -2.00 -2.00 -1.00 -1.00
5652.20 3.00 -2.00 -2.00 -1.00 -1.00
5655.20 -7.60 -2.00 -2.00 -1.00 -1.00
5647.60 -4.80 -2.00 -2.00 -1.00 -1.00
5642.80 2.00 -2.00 -2.00 -1.00 -1.00
5644.80 -2.20 -2.00 -2.00 -1.00 -1.00
5642.60 -1.20 -2.00 -2.00 -1.00 -1.00
5641.40 2.80 -2.00 -2.00 -1.00 -1.00
5644.20 -3.80 -2.00 -2.00 -1.00 -1.00
5640.40 -4.20 -2.00 -2.00 -1.00 -1.00
5636.20 -7.20 -2.00 -2.00 -1.00 -1.00
5629.00 -0.60 -2.00 -2.00 -1.00 -1.00
5628.40 -6.60 -2.00 -2.00 -1.00 -1.00
5621.80 5.20 1.00 1.00 0.50 0.50
5627.00 -6.00 -2.00 -2.00 -1.00 -1.00
5621.00 8.60 1.00 1.00 0.50 0.50
5629.60 6.20 -2.00 -2.00 -1.00 -1.00
5635.80 5.00 -2.00 -2.00 -1.00 -1.00
5640.80 -1.20 -2.00 -2.00 -1.00 -1.00
5639.60 -5.20 -2.00 -2.00 -1.00 -1.00
5634.40 -14.40 -2.00 -2.00 -1.00 -1.00
5620.00 -7.60 -2.00 -2.00 -1.00 -1.00
5612.40 2.00 0.00 0.00 0.00 0.00
5614.40 -3.00 -1.00 -1.00 -0.50 -0.50
5611.40 -0.80 0.00 0.00 0.00 0.00
5610.60 -4.40 0.00 0.00 0.00 0.00
5606.20 9.80 2.00 2.00 1.00 1.00
5616.00 2.00 -2.00 -2.00 -1.00 -1.00
5618.00 -2.00 -2.00 -2.00 -1.00 -1.00
5616.00 4.00 -2.00 -2.00 -1.00 -1.00
5620.00 -15.00 -2.00 -2.00 -1.00 -1.00
5605.00 8.00 2.00 2.00 1.00 1.00
5613.00 -4.80 -2.00 -2.00 -1.00 -1.00
5608.20 5.00 0.00 0.00 0.00 0.00
5613.20 -1.60 -2.00 -2.00 -1.00 -1.00
5611.60 -1.40 -2.00 -2.00 -1.00 -1.00
5610.20 -5.80 -2.00 -2.00 -1.00 -1.00
5604.40 0.00 0.00 0.00 0.00 0.00
5604.40 4.20 0.00 0.00 0.00 0.00
5608.60 8.60 -2.00 -2.00 -1.00 -1.00
5617.20 -2.60 -2.00 -2.00 -1.00 -1.00
5614.60 -4.80 -2.00 -2.00 -1.00 -1.00
5609.80 -4.00 -2.00 -2.00 -1.00 -1.00
5605.80 1.20 0.00 0.00 0.00 0.00
5607.00 -7.40 0.00 0.00 0.00 0.00
5599.60 -6.80 2.00 2.00 1.00 1.00
5592.80 8.00 2.00 2.00 1.00 1.00
5600.80 -1.60 2.00 2.00 1.00 1.00
5599.20 2.00 2.00 2.00 1.00 1.00
5601.20 -4.80 2.00 2.00 1.00 1.00
5596.40 11.80 2.00 2.00 1.00 1.00
5608.20 0.80 2.00 2.00 1.00 1.00
5609.00 -1.00 2.00 2.00 1.00 1.00
5608.00 6.40 2.00 2.00 1.00 1.00
5614.40 1.20 2.00 2.00 1.00 1.00
5615.60 4.40 2.00 2.00 1.00 1.00
5620.00 5.40 2.00 2.00 1.00 1.00
5625.40 -2.40 0.00 0.00 0.00 0.00
5623.00 2.00 0.00 0.00 0.00 0.00
5625.00 6.00 -2.00 -2.00 -1.00 -1.00
5631.00 1.60 -2.00 -2.00 -1.00 -1.00
5632.60 -1.40 -2.00 -2.00 -1.00 -1.00
5631.20 -4.00 -2.00 -2.00 -1.00 -1.00
5627.20 0.60 -2.00 -2.00 -1.00 -1.00
5627.80 0.60 -2.00 -2.00 -1.00 -1.00
5628.40 6.80 -2.00 -2.00 -1.00 -1.00
5635.20 -12.60 -2.00 -2.00 -1.00 -1.00
5622.60 -12.00 -2.00 -2.00 -1.00 -1.00
5610.60 -2.20 -2.00 -2.00 -1.00 -1.00
5608.40 3.20 -2.00 -2.00 -1.00 -1.00
5611.60 -3.40 -2.00 -2.00 -1.00 -1.00
5608.20 -0.40 -2.00 -2.00 -1.00 -1.00
5607.80 -10.60 -2.00 -2.00 -1.00 -1.00
5597.20 -20.00 -2.00 -2.00 -1.00 -1.00
5577.20 4.80 2.00 2.00 1.00 1.00
5582.00 13.40 1.00 1.00 0.50 0.50
5595.40 -4.80 -2.00 -2.00 -1.00 -1.00
5590.60 -12.60 -2.00 -2.00 -1.00 -1.00
5578.00 -10.80 2.00 2.00 1.00 1.00
5567.20 4.60 2.00 2.00 1.00 1.00
5571.80 9.00 2.00 2.00 1.00 1.00
5580.80 -4.80 2.00 2.00 1.00 1.00
5576.00 -13.00 2.00 2.00 1.00 1.00
5563.00 15.00 2.00 2.00 1.00 1.00
5578.00 15.80 2.00 2.00 1.00 1.00
5593.80 2.40 2.00 2.00 1.00 1.00
5596.20 0.00 2.00 2.00 1.00 1.00
5596.20 0.00 2.00 2.00 1.00 1.00
5596.20 10.80 2.00 2.00 1.00 1.00
5607.00 -0.80 0.00 0.00 0.00 0.00
5606.20 2.80 0.00 0.00 0.00 0.00
5609.00 -1.00 -1.00 -1.00 -0.50 -0.50
5608.00 -9.20 0.00 0.00 0.00 0.00
5598.80 9.40 2.00 2.00 1.00 1.00
5608.20 -0.80 1.00 1.00 0.50 0.50
5607.40 -5.00 2.00 2.00 1.00 1.00
5602.40 -7.00 2.00 2.00 1.00 1.00
5595.40 10.60 2.00 2.00 1.00 1.00
5606.00 2.60 2.00 2.00 1.00 1.00
5608.60 -0.40 2.00 2.00 1.00 1.00
5608.20 8.00 2.00 2.00 1.00 1.00
5616.20 -3.60 -2.00 -2.00 -1.00 -1.00
5612.60 0.20 0.00 0.00 0.00 0.00
5612.80 -1.20 -1.00 -1.00 -0.50 -0.50
5611.60 7.20 -1.00 -1.00 -0.50 -0.50
5618.80 -0.60 -2.00 -2.00 -1.00 -1.00
5618.20 0.20 -2.00 -2.00 -1.00 -1.00
5618.40 -1.20 -2.00 -2.00 -1.00 -1.00
5617.20 -3.00 -2.00 -2.00 -1.00 -1.00
5614.20 -2.20 -2.00 -2.00 -1.00 -1.00
5612.00 4.60 -2.00 -2.00 -1.00 -1.00
5616.60 -4.80 -2.00 -2.00 -1.00 -1.00
5611.80 -3.40 -2.00 -2.00 -1.00 -1.00
5608.40 -7.00 -2.00 -2.00 -1.00 -1.00
5601.40 -8.40 -2.00 -2.00 -1.00 -1.00
5593.00 2.00 1.00 1.00 0.50 0.50
5595.00 0.80 -1.00 -1.00 -0.50 -0.50
5595.80 1.60 -2.00 -2.00 -1.00 -1.00
5597.40 -1.20 -2.00 -2.00 -1.00 -1.00
5596.20 1.20 -2.00 -2.00 -1.00 -1.00
5597.40 -2.40 -2.00 -2.00 -1.00 -1.00
5595.00 6.20 -2.00 -2.00 -1.00 -1.00
5601.20 -0.40 -2.00 -2.00 -1.00 -1.00
5600.80 -6.00 -2.00 -2.00 -1.00 -1.00
5594.80 -7.20 -2.00 -2.00 -1.00 -1.00
5587.60 2.40 1.00 1.00 0.50 0.50
5590.00 4.80 0.00 0.00 0.00 0.00
5594.80 -9.80 -2.00 -2.00 -1.00 -1.00
5585.00 -2.80 2.00 2.00 1.00 1.00
5582.20 -2.60 2.00 2.00 1.00 1.00
5579.60 5.60 2.00 2.00 1.00 1.00
5585.20 2.80 2.00 2.00 1.00 1.00
5588.00 -3.60 2.00 2.00 1.00 1.00
5584.40 6.40 2.00 2.00 1.00 1.00
5590.80 -1.80 2.00 2.00 1.00 1.00
5589.00 10.60 2.00 2.00 1.00 1.00
5599.60 -2.00 2.00 2.00 1.00 1.00
5597.60 1.00 2.00 2.00 1.00 1.00
5598.60 6.20 2.00 2.00 1.00 1.00
5604.80 -1.40 1.00 1.00 0.50 0.50
5603.40 2.60 2.00 2.00 1.00 1.00
5606.00 -2.80 1.00 1.00 0.50 0.50
5603.20 -2.00 2.00 2.00 1.00 1.00
5601.20 2.80 2.00 2.00 1.00 1.00
5604.00 0.40 2.00 2.00 1.00 1.00
5604.40 0.20 0.00 0.00 0.00 0.00
5604.60 5.60 0.00 0.00 0.00 0.00
5610.20 3.40 -2.00 -2.00 -1.00 -1.00
5613.60 0.80 -2.00 -2.00 -1.00 -1.00
5614.40 -0.80 -2.00 -2.00 -1.00 -1.00
5613.60 -4.40 -2.00 -2.00 -1.00 -1.00
5609.20 -5.00 -2.00 -2.00 -1.00 -1.00
5604.20 2.60 -2.00 -2.00 -1.00 -1.00
5606.80 4.40 -2.00 -2.00 -1.00 -1.00
5611.20 -8.60 -2.00 -2.00 -1.00 -1.00
5602.60 -4.20 -2.00 -2.00 -1.00 -1.00
5598.40 -7.60 -2.00 -2.00 -1.00 -1.00
5590.80 0.20 2.00 2.00 1.00 1.00
5591.00 4.80 2.00 2.00 1.00 1.00
5595.80 1.60 2.00 2.00 1.00 1.00
5597.40 -3.20 1.00 1.00 0.50 0.50
5594.20 2.40 2.00 2.00 1.00 1.00
5596.60 5.40 2.00 2.00 1.00 1.00
5602.00 -2.00 0.00 0.00 0.00 0.00
5600.00 -7.80 2.00 2.00 1.00 1.00
5592.20 3.60 2.00 2.00 1.00 1.00
5595.80 1.60 2.00 2.00 1.00 1.00
5597.40 -6.40 2.00 2.00 1.00 1.00
5591.00 1.00 2.00 2.00 1.00 1.00
5592.00 8.40 2.00 2.00 1.00 1.00
5600.40 8.20 1.00 1.00 0.50 0.50
5608.60 0.60 -2.00 -2.00 -1.00 -1.00
5609.20 4.00 -2.00 -2.00 -1.00 -1.00
5613.20 2.00 -2.00 -2.00 -1.00 -1.00
5615.20 -2.20 -2.00 -2.00 -1.00 -1.00
5613.00 -5.80 -2.00 -2.00 -1.00 -1.00
5607.20 -3.40 -2.00 -2.00 -1.00 -1.00
5603.80 -2.60 -2.00 -2.00 -1.00 -1.00
5601.20 -7.20 -2.00 -2.00 -1.00 -1.00
5594.00 -1.40 -2.00 -2.00 -1.00 -1.00
5592.60 2.80 -1.00 -1.00 -0.50 -0.50
5595.40 -3.80 -2.00 -2.00 -1.00 -1.00
5591.60 -0.80 0.00 0.00 0.00 0.00
5590.80 1.20 0.00 0.00 0.00 0.00
5592.00 2.00 -1.00 -1.00 -0.50 -0.50
5594.00 -7.40 -2.00 -2.00 -1.00 -1.00
5586.60 -0.40 2.00 2.00 1.00 1.00
5586.20 3.60 2.00 2.00 1.00 1.00
5589.80 4.00 2.00 2.00 1.00 1.00
5593.80 -4.20 1.00 1.00 0.50 0.50
5589.60 2.60 2.00 2.00 1.00 1.00
5592.20 -0.20 2.00 2.00 1.00 1.00
5592.00 -0.80 2.00 2.00 1.00 1.00
5591.20 -2.80 2.00 2.00 1.00 1.00
5588.40 0.60 2.00 2.00 1.00 1.00
5589.00 1.60 2.00 2.00 1.00 1.00
5590.60 1.00 2.00 2.00 1.00 1.00
5591.60 -0.60 2.00 2.00 1.00 1.00
5591.00 12.00 2.00 2.00 1.00 1.00
5603.00 8.20 2.00 2.00 1.00 1.00
5611.20 -2.00 2.00 2.00 1.00 1.00
5609.20 2.20 2.00 2.00 1.00 1.00
5611.40 1.60 2.00 2.00 1.00 1.00
5613.00 -1.20 2.00 2.00 1.00 1.00
5611.80 -1.40 2.00 2.00 1.00 1.00
5610.40 2.60 2.00 2.00 1.00 1.00
5613.00 1.60 2.00 2.00 1.00 1.00
5614.60 0.60 2.00 2.00 1.00 1.00
5615.20 2.00 2.00 2.00 1.00 1.00
5617.20 5.80 2.00 2.00 1.00 1.00
5623.00 -1.40 -2.00 -2.00 -1.00 -1.00
5621.60 -1.60 -1.00 -1.00 -0.50 -0.50
5620.00 2.40 0.00 0.00 0.00 0.00
5622.40 -7.20 -1.00 -1.00 -0.50 -0.50
5615.20 0.60 2.00 2.00 1.00 1.00
5615.80 2.20 2.00 2.00 1.00 1.00
5618.00 -1.00 2.00 2.00 1.00 1.00
5617.00 1.00 2.00 2.00 1.00 1.00
5618.00 2.80 2.00 2.00 1.00 1.00
5620.80 0.20 0.00 0.00 0.00 0.00
5621.00 0.80 0.00 0.00 0.00 0.00
5621.80 0.20 -1.00 -1.00 -0.50 -0.50
5622.00 -1.00 -1.00 -1.00 -0.50 -0.50
5621.00 5.40 0.00 0.00 0.00 0.00
5626.40 0.20 -2.00 -2.00 -1.00 -1.00
5626.60 -4.00 -2.00 -2.00 -1.00 -1.00
5622.60 -0.60 -2.00 -2.00 -1.00 -1.00
5622.00 -3.80 -2.00 -2.00 -1.00 -1.00
5618.20 -3.00 -2.00 -2.00 -1.00 -1.00
5615.20 2.80 0.00 0.00 0.00 0.00
5618.00 1.60 -2.00 -2.00 -1.00 -1.00
5619.60 -1.20 -2.00 -2.00 -1.00 -1.00
5618.40 1.80 -2.00 -2.00 -1.00 -1.00
5620.20 -3.40 -2.00 -2.00 -1.00 -1.00
5616.80 2.00 -2.00 -2.00 -1.00 -1.00
5618.80 0.40 -2.00 -2.00 -1.00 -1.00
5619.20 -1.60 -2.00 -2.00 -1.00 -1.00
5617.60 -2.80 -2.00 -2.00 -1.00 -1.00
5614.80 -13.40 -2.00 -2.00 -1.00 -1.00
5601.40 5.80 2.00 2.00 1.00 1.00
5607.20 2.20 0.00 0.00 0.00 0.00
5609.40 -1.60 -2.00 -2.00 -1.00 -1.00
5607.80 2.20 -2.00 -2.00 -1.00 -1.00
5610.00 -1.80 -2.00 -2.00 -1.00 -1.00
5608.20 1.00 -2.00 -2.00 -1.00 -1.00
5609.20 -0.20 -2.00 -2.00 -1.00 -1.00
5609.00 0.00 -2.00 -2.00 -1.00 -1.00
5609.00 -1.80 -2.00 -2.00 -1.00 -1.00
5607.20 -4.80 -2.00 -2.00 -1.00 -1.00
5602.40 -1.40 -2.00 -2.00 -1.00 -1.00
5601.00 0.60 -2.00 -2.00 -1.00 -1.00
5601.60 4.80 -2.00 -2.00 -1.00 -1.00
5606.40 -4.60 -2.00 -2.00 -1.00 -1.00
5601.80 -5.40 -2.00 -2.00 -1.00 -1.00
5596.40 -2.20 -2.00 -2.00 -1.00 -1.00
5594.20 -0.80 -2.00 -2.00 -1.00 -1.00
5593.40 -1.60 -2.00 -2.00 -1.00 -1.00
5591.80 -5.60 -2.00 -2.00 -1.00 -1.00
5586.20 7.20 -2.00 -2.00 -1.00 -1.00
5593.40 1.00 -2.00 -2.00 -1.00 -1.00
5594.40 -6.40 -2.00 -2.00 -1.00 -1.00
5588.00 -3.40 -2.00 -2.00 -1.00 -1.00
5584.60 4.20 -2.00 -2.00 -1.00 -1.00
5588.80 -4.60 -2.00 -2.00 -1.00 -1.00
5584.20 2.20 -2.00 -2.00 -1.00 -1.00
5586.40 -3.80 -2.00 -2.00 -1.00 -1.00
5582.60 -9.00 -2.00 -2.00 -1.00 -1.00
5573.60 -0.20 -2.00 -2.00 -1.00 -1.00
5573.40 2.80 -2.00 -2.00 -1.00 -1.00
5576.20 -1.80 -2.00 -2.00 -1.00 -1.00
5574.40 2.20 -2.00 -2.00 -1.00 -1.00
5576.60 0.00 -2.00 -2.00 -1.00 -1.00
5576.60 -9.20 -2.00 -2.00 -1.00 -1.00
5567.40 -5.80 -2.00 -2.00 -1.00 -1.00
5561.60 -2.40 0.00 0.00 0.00 0.00
5559.20 4.80 2.00 2.00 1.00 1.00
5564.00 -0.40 -2.00 -2.00 -1.00 -1.00
5563.60 -0.40 -2.00 -2.00 -1.00 -1.00
5563.20 -2.80 -2.00 -2.00 -1.00 -1.00
5560.40 2.20 0.00 0.00 0.00 0.00
5562.60 5.20 -2.00 -2.00 -1.00 -1.00
5567.80 1.40 -2.00 -2.00 -1.00 -1.00
5569.20 -3.20 -2.00 -2.00 -1.00 -1.00
5566.00 -3.00 -2.00 -2.00 -1.00 -1.00
5563.00 -4.20 -2.00 -2.00 -1.00 -1.00
5558.80 -6.20 -2.00 -2.00 -1.00 -1.00
5552.60 4.00 1.00 1.00 0.50 0.50
5556.60 -3.60 -2.00 -2.00 -1.00 -1.00
5553.00 9.00 0.00 0.00 0.00 0.00
5562.00 -5.40 -2.00 -2.00 -1.00 -1.00
5556.60 0.60 -2.00 -2.00 -1.00 -1.00
5557.20 4.40 -2.00 -2.00 -1.00 -1.00
